State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Jharkhand,DHANBAD,Rice,01-05-2004,Winter,29158,Hectare,32288,Tonnes,1.107333255
Jharkhand,DHANBAD,Rice,01-06-2005,Winter,16996,Hectare,12668,Tonnes,0.7453335
Jharkhand,DHANBAD,Rice,01-07-2006,Autumn,3,Hectare,3,Tonnes,0.959232734
Jharkhand,DHANBAD,Rice,01-07-2006,Winter,19596,Hectare,34633,Tonnes,1.767332738
Jharkhand,DUMKA,Rice,01-05-2004,Autumn,3160,Hectare,3096,Tonnes,0.97999981
Jharkhand,DUMKA,Rice,01-05-2004,Winter,64977,Hectare,98202,Tonnes,1.511333365
Jharkhand,DUMKA,Rice,01-06-2005,Autumn,2965,Hectare,3843,Tonnes,1.29600054
Jharkhand,DUMKA,Rice,01-06-2005,Winter,69112,Hectare,68282,Tonnes,0.988000006
Jharkhand,DUMKA,Rice,01-07-2006,Autumn,3012,Hectare,3155,Tonnes,1.047317522
Jharkhand,DUMKA,Rice,01-07-2006,Winter,56211,Hectare,71950,Tonnes,1.280005408
Jharkhand,EAST SINGHBUM,Rice,01-05-2004,Autumn,2370,Hectare,2528,Tonnes,1.066788184
Jharkhand,EAST SINGHBUM,Rice,01-05-2004,Winter,116811,Hectare,89555,Tonnes,0.766666632
Jharkhand,EAST SINGHBUM,Rice,01-06-2005,Autumn,2278,Hectare,1127,Tonnes,0.49466528
Jharkhand,EAST SINGHBUM,Rice,01-06-2005,Winter,86438,Hectare,45236,Tonnes,0.523333297
Jharkhand,EAST SINGHBUM,Rice,01-07-2006,Autumn,2449,Hectare,1986,Tonnes,0.81078102
Jharkhand,EAST SINGHBUM,Rice,01-07-2006,Winter,86471,Hectare,91141,Tonnes,1.054001876
Jharkhand,GARHWA,Rice,01-05-2004,Autumn,6382,Hectare,3076,Tonnes,0.481999997
Jharkhand,GARHWA,Rice,01-05-2004,Winter,13462,Hectare,5223,Tonnes,0.387999773
Jharkhand,GARHWA,Rice,01-06-2005,Autumn,4782,Hectare,1801,Tonnes,0.376666722
Jharkhand,GARHWA,Rice,01-06-2005,Winter,11250,Hectare,2752,Tonnes,0.244666912
Jharkhand,GARHWA,Rice,01-07-2006,Autumn,4852,Hectare,3717,Tonnes,0.766035632
Jharkhand,GARHWA,Rice,01-07-2006,Winter,12053,Hectare,10679,Tonnes,0.886013221
Jharkhand,GIRIDIH,Rice,01-05-2004,Autumn,2518,Hectare,1419,Tonnes,0.563333241
Jharkhand,GIRIDIH,Rice,01-05-2004,Winter,49217,Hectare,45509,Tonnes,0.924666724
Jharkhand,GIRIDIH,Rice,01-06-2005,Autumn,2518,Hectare,1553,Tonnes,0.616667261
Jharkhand,GIRIDIH,Rice,01-06-2005,Winter,49570,Hectare,16193,Tonnes,0.32666671
Jharkhand,GIRIDIH,Rice,01-07-2006,Autumn,2199,Hectare,2192,Tonnes,0.99664904
Jharkhand,GIRIDIH,Rice,01-07-2006,Winter,55245,Hectare,75870,Tonnes,1.373331485
Jharkhand,GODDA,Rice,01-05-2004,Autumn,3286,Hectare,2313,Tonnes,0.703999846
Jharkhand,GODDA,Rice,01-05-2004,Winter,42128,Hectare,57407,Tonnes,1.362666731
Jharkhand,GODDA,Rice,01-06-2005,Autumn,6625,Hectare,4933,Tonnes,0.744667052
Jharkhand,GODDA,Rice,01-06-2005,Winter,36095,Hectare,43363,Tonnes,1.201333245
Jharkhand,GODDA,Rice,01-07-2006,Autumn,6440,Hectare,8703,Tonnes,1.35129335
Jharkhand,GODDA,Rice,01-07-2006,Winter,12933,Hectare,20071,Tonnes,1.552005759
Jharkhand,GUMLA,Rice,01-05-2004,Autumn,29541,Hectare,18985,Tonnes,0.642666619
Jharkhand,GUMLA,Rice,01-05-2004,Winter,71928,Hectare,37786,Tonnes,0.525333366
Jharkhand,GUMLA,Rice,01-06-2005,Autumn,36389,Hectare,18874,Tonnes,0.51866667
Jharkhand,GUMLA,Rice,01-06-2005,Winter,71098,Hectare,60670,Tonnes,0.853333315
Jharkhand,GUMLA,Rice,01-07-2006,Autumn,35588,Hectare,24271,Tonnes,0.681995643
Jharkhand,GUMLA,Rice,01-07-2006,Winter,71167,Hectare,49010,Tonnes,0.688663428
Jharkhand,HAZARIBAGH,Rice,01-05-2004,Autumn,4152,Hectare,3241,Tonnes,0.780666566
Jharkhand,HAZARIBAGH,Rice,01-05-2004,Winter,39617,Hectare,24827,Tonnes,0.626666741
Jharkhand,HAZARIBAGH,Rice,01-06-2005,Autumn,3999,Hectare,2231,Tonnes,0.558000388
Jharkhand,HAZARIBAGH,Rice,01-06-2005,Winter,36356,Hectare,24989,Tonnes,0.687333265
Jharkhand,HAZARIBAGH,Rice,01-07-2006,Autumn,3463,Hectare,2677,Tonnes,0.773178909
Jharkhand,HAZARIBAGH,Rice,01-07-2006,Winter,44171,Hectare,56155,Tonnes,1.271329077
Jharkhand,JAMTARA,Rice,01-05-2004,Winter,29091,Hectare,38128,Tonnes,1.310666637
Jharkhand,JAMTARA,Rice,01-06-2005,Winter,33697,Hectare,7481,Tonnes,0.221999981
Jharkhand,JAMTARA,Rice,01-07-2006,Autumn,806,Hectare,896,Tonnes,1.111111111
Jharkhand,JAMTARA,Rice,01-07-2006,Winter,32532,Hectare,64781,Tonnes,1.991328156
Jharkhand,KODERMA,Rice,01-05-2004,Winter,11913,Hectare,6912,Tonnes,0.580223897
Jharkhand,KODERMA,Rice,01-06-2005,Winter,9461,Hectare,4919,Tonnes,0.519957481
Jharkhand,KODERMA,Rice,01-07-2006,Autumn,620,Hectare,533,Tonnes,0.859729669
Jharkhand,KODERMA,Rice,01-07-2006,Winter,11718,Hectare,13039,Tonnes,1.112674951
Jharkhand,LATEHAR,Rice,01-05-2004,Autumn,5553,Hectare,3580,Tonnes,0.644666575
Jharkhand,LATEHAR,Rice,01-05-2004,Winter,7107,Hectare,2990,Tonnes,0.420666702
Jharkhand,LATEHAR,Rice,01-06-2005,Autumn,4130,Hectare,1957,Tonnes,0.473999777
Jharkhand,LATEHAR,Rice,01-06-2005,Winter,7223,Hectare,2258,Tonnes,0.312666886
Jharkhand,LATEHAR,Rice,01-07-2006,Autumn,5309,Hectare,3479,Tonnes,0.655331712
Jharkhand,LATEHAR,Rice,01-07-2006,Winter,11796,Hectare,10853,Tonnes,0.920020312
Jharkhand,LOHARDAGA,Rice,01-05-2004,Autumn,10711,Hectare,9505,Tonnes,0.88733328
Jharkhand,LOHARDAGA,Rice,01-05-2004,Winter,23219,Hectare,18235,Tonnes,0.785333276
Jharkhand,LOHARDAGA,Rice,01-06-2005,Autumn,10711,Hectare,5648,Tonnes,0.527333467
Jharkhand,LOHARDAGA,Rice,01-06-2005,Winter,23219,Hectare,9427,Tonnes,0.405999971
Jharkhand,LOHARDAGA,Rice,01-07-2006,Autumn,12417,Hectare,130065,Tonnes,10.47466673
Jharkhand,LOHARDAGA,Rice,01-07-2006,Winter,40752,Hectare,56075,Tonnes,1.376004054
Jharkhand,PAKUR,Rice,01-05-2004,Autumn,1637,Hectare,1277,Tonnes,0.779999797
Jharkhand,PAKUR,Rice,01-05-2004,Winter,38937,Hectare,40210,Tonnes,1.032672632
Jharkhand,PAKUR,Rice,01-06-2005,Autumn,1965,Hectare,1257,Tonnes,0.639334782
Jharkhand,PAKUR,Rice,01-06-2005,Winter,44117,Hectare,40000,Tonnes,0.906666606
Jharkhand,PAKUR,Rice,01-07-2006,Autumn,2571,Hectare,1762,Tonnes,0.685301793
Jharkhand,PAKUR,Rice,01-07-2006,Winter,44167,Hectare,43843,Tonnes,0.992668756
Jharkhand,PALAMU,Rice,01-05-2004,Winter,18763,Hectare,8105,Tonnes,0.432000145
Jharkhand,PALAMU,Rice,01-06-2005,Winter,26965,Hectare,2153,Tonnes,0.07983023
Jharkhand,PALAMU,Rice,01-07-2006,Autumn,5606,Hectare,3969,Tonnes,0.707953506
Jharkhand,PALAMU,Rice,01-07-2006,Winter,27596,Hectare,35893,Tonnes,1.300658398
Jharkhand,RANCHI,Rice,01-05-2004,Autumn,46198,Hectare,31445,Tonnes,0.680666657
Jharkhand,RANCHI,Rice,01-05-2004,Winter,122250,Hectare,115730,Tonnes,0.946666649
Jharkhand,RANCHI,Rice,01-06-2005,Autumn,36854,Hectare,19926,Tonnes,0.540666593
Jharkhand,RANCHI,Rice,01-06-2005,Winter,107994,Hectare,50613,Tonnes,0.468666588
Jharkhand,RANCHI,Rice,01-07-2006,Autumn,57795,Hectare,42807,Tonnes,0.740664155
Jharkhand,RANCHI,Rice,01-07-2006,Winter,102623,Hectare,130878,Tonnes,1.275332492
Jharkhand,SAHEBGANJ,Rice,01-05-2004,Winter,31614,Hectare,30686,Tonnes,0.9706665
Jharkhand,SAHEBGANJ,Rice,01-06-2005,Winter,29486,Hectare,25280,Tonnes,0.857333356
Jharkhand,SAHEBGANJ,Rice,01-07-2006,Autumn,1082,Hectare,1202,Tonnes,1.111357669
Jharkhand,SAHEBGANJ,Rice,01-07-2006,Winter,69714,Hectare,48289,Tonnes,0.692665902
Jharkhand,SARAIKELA KHARSAWAN,Rice,01-05-2004,Autumn,746,Hectare,335,Tonnes,0.449332797
Jharkhand,SARAIKELA KHARSAWAN,Rice,01-05-2004,Winter,61258,Hectare,62891,Tonnes,1.026666671
Jharkhand,SARAIKELA KHARSAWAN,Rice,01-06-2005,Winter,64673,Hectare,28930,Tonnes,0.447333294
Jharkhand,SARAIKELA KHARSAWAN,Rice,01-07-2006,Autumn,1091,Hectare,632,Tonnes,0.579046223
Jharkhand,SARAIKELA KHARSAWAN,Rice,01-07-2006,Winter,66319,Hectare,101911,Tonnes,1.536664061
Jharkhand,SIMDEGA,Rice,01-05-2004,Autumn,25056,Hectare,16537,Tonnes,0.659999981
Jharkhand,SIMDEGA,Rice,01-05-2004,Winter,39816,Hectare,27977,Tonnes,0.702666722
Jharkhand,SIMDEGA,Rice,01-06-2005,Autumn,24680,Hectare,10004,Tonnes,0.405333353
Jharkhand,SIMDEGA,Rice,01-06-2005,Winter,39816,Hectare,24898,Tonnes,0.625333369
Jharkhand,SIMDEGA,Rice,01-07-2006,Autumn,26729,Hectare,14611,Tonnes,0.54665445
Jharkhand,SIMDEGA,Rice,01-07-2006,Winter,38105,Hectare,27359,Tonnes,0.717991831
Jharkhand,WEST SINGHBHUM,Rice,01-05-2004,Autumn,9776,Hectare,6028,Tonnes,0.616666633
Jharkhand,WEST SINGHBHUM,Rice,01-05-2004,Winter,85874,Hectare,81008,Tonnes,0.943333371
Jharkhand,WEST SINGHBHUM,Rice,01-06-2005,Autumn,10103,Hectare,4472,Tonnes,0.442666529
Jharkhand,WEST SINGHBHUM,Rice,01-06-2005,Winter,117537,Hectare,47485,Tonnes,0.404000009
Jharkhand,WEST SINGHBHUM,Rice,01-07-2006,Autumn,6695,Hectare,3312,Tonnes,0.494662071
Jharkhand,WEST SINGHBHUM,Rice,01-07-2006,Winter,127316,Hectare,124515,Tonnes,0.977999187
Jharkhand,CHATRA,Sugarcane,01-07-2006,Whole Year,317,Hectare,14160,Tonnes,44.71531879
Jharkhand,GODDA,Sugarcane,01-07-2006,Whole Year,38,Hectare,1710,Tonnes,44.76439791
Jharkhand,HAZARIBAGH,Sugarcane,01-05-2004,Whole Year,543,Hectare,13958,Tonnes,25.70596902
Jharkhand,HAZARIBAGH,Sugarcane,01-06-2005,Whole Year,131,Hectare,538,Tonnes,4.116008571
Jharkhand,HAZARIBAGH,Sugarcane,01-07-2006,Whole Year,72,Hectare,3240,Tonnes,44.7761194
Jharkhand,KODERMA,Sugarcane,01-07-2006,Whole Year,118,Hectare,5290,Tonnes,44.72438282
Jharkhand,LOHARDAGA,Sugarcane,01-07-2006,Whole Year,38,Hectare,1680,Tonnes,44.78805652
Jharkhand,SIMDEGA,Sugarcane,01-07-2006,Whole Year,5,Hectare,22,Tonnes,4.517453799
Jharkhand,BOKARO,Wheat,01-05-2004,Rabi,1231,Hectare,1436,Tonnes,1.165999399
Jharkhand,BOKARO,Wheat,01-06-2005,Rabi,358,Hectare,170,Tonnes,0.473991182
Jharkhand,BOKARO,Wheat,01-07-2006,Rabi,773,Hectare,655,Tonnes,0.847074038
Jharkhand,CHATRA,Wheat,01-05-2004,Rabi,4554,Hectare,4158,Tonnes,0.912999084
Jharkhand,CHATRA,Wheat,01-06-2005,Rabi,3446,Hectare,3383,Tonnes,0.98199971
Jharkhand,CHATRA,Wheat,01-07-2006,Rabi,11262,Hectare,13796,Tonnes,1.224957669
Jharkhand,DEOGHAR,Wheat,01-05-2004,Rabi,3388,Hectare,5515,Tonnes,1.628001157
Jharkhand,DEOGHAR,Wheat,01-06-2005,Rabi,2621,Hectare,2758,Tonnes,1.052001358
Jharkhand,DEOGHAR,Wheat,01-07-2006,Rabi,6867,Hectare,10458,Tonnes,1.522993444
Jharkhand,DHANBAD,Wheat,01-05-2004,Rabi,124,Hectare,115,Tonnes,0.928012267
Jharkhand,DHANBAD,Wheat,01-06-2005,Rabi,56,Hectare,56,Tonnes,0.998931243
Jharkhand,DHANBAD,Wheat,01-07-2006,Rabi,135,Hectare,174,Tonnes,1.29358412
Jharkhand,DUMKA,Wheat,01-05-2004,Rabi,2987,Hectare,5189,Tonnes,1.737001563
Jharkhand,DUMKA,Wheat,01-06-2005,Rabi,2857,Hectare,3905,Tonnes,1.366999937
Jharkhand,DUMKA,Wheat,01-07-2006,Rabi,6947,Hectare,10865,Tonnes,1.564022727
Jharkhand,EAST SINGHBUM,Wheat,01-05-2004,Rabi,303,Hectare,368,Tonnes,1.213001748
Jharkhand,EAST SINGHBUM,Wheat,01-06-2005,Rabi,302,Hectare,248,Tonnes,0.823987797
Jharkhand,EAST SINGHBUM,Wheat,01-07-2006,Rabi,802,Hectare,1054,Tonnes,1.313673925
Jharkhand,GARHWA,Wheat,01-05-2004,Rabi,6640,Hectare,5020,Tonnes,0.755999783
Jharkhand,GARHWA,Wheat,01-06-2005,Rabi,6434,Hectare,4002,Tonnes,0.622000578
Jharkhand,GARHWA,Wheat,01-07-2006,Rabi,10283,Hectare,7476,Tonnes,0.727021652
Jharkhand,GIRIDIH,Wheat,01-05-2004,Rabi,4268,Hectare,5741,Tonnes,1.34500007
Jharkhand,GIRIDIH,Wheat,01-06-2005,Rabi,3396,Hectare,3974,Tonnes,1.169999087
Jharkhand,GIRIDIH,Wheat,01-07-2006,Rabi,8578,Hectare,10817,Tonnes,1.260947465
Jharkhand,GODDA,Wheat,01-05-2004,Rabi,6987,Hectare,13807,Tonnes,1.975999966
Jharkhand,GODDA,Wheat,01-06-2005,Rabi,5409,Hectare,7303,Tonnes,1.349999353
Jharkhand,GODDA,Wheat,01-07-2006,Rabi,13486,Hectare,22764,Tonnes,1.687958944
Jharkhand,GUMLA,Wheat,01-05-2004,Rabi,1238,Hectare,1212,Tonnes,0.978996584
Jharkhand,GUMLA,Wheat,01-06-2005,Rabi,1238,Hectare,1501,Tonnes,1.211996415
Jharkhand,GUMLA,Wheat,01-07-2006,Rabi,3917,Hectare,5327,Tonnes,1.360045752
Jharkhand,HAZARIBAGH,Wheat,01-05-2004,Rabi,3636,Hectare,5022,Tonnes,1.381001356
Jharkhand,HAZARIBAGH,Wheat,01-06-2005,Rabi,2877,Hectare,3524,Tonnes,1.225000521
Jharkhand,HAZARIBAGH,Wheat,01-07-2006,Rabi,8632,Hectare,11963,Tonnes,1.385944303
Jharkhand,JAMTARA,Wheat,01-05-2004,Rabi,902,Hectare,1517,Tonnes,1.682002106
Jharkhand,JAMTARA,Wheat,01-06-2005,Rabi,1713,Hectare,2536,Tonnes,1.480999872
Jharkhand,JAMTARA,Wheat,01-07-2006,Rabi,2238,Hectare,3593,Tonnes,1.605157232
Jharkhand,KODERMA,Wheat,01-05-2004,Rabi,1102,Hectare,1547,Tonnes,1.404000254
Jharkhand,KODERMA,Wheat,01-06-2005,Rabi,1046,Hectare,1246,Tonnes,1.191004148
Jharkhand,KODERMA,Wheat,01-07-2006,Rabi,3462,Hectare,5356,Tonnes,1.547082611
Jharkhand,LATEHAR,Wheat,01-05-2004,Rabi,2434,Hectare,2828,Tonnes,1.162001257
Jharkhand,LATEHAR,Wheat,01-06-2005,Rabi,2353,Hectare,2242,Tonnes,0.952998283
Jharkhand,LATEHAR,Wheat,01-07-2006,Rabi,4798,Hectare,4023,Tonnes,0.838486597
Jharkhand,LOHARDAGA,Wheat,01-05-2004,Rabi,2092,Hectare,2788,Tonnes,1.333001836
Jharkhand,LOHARDAGA,Wheat,01-06-2005,Rabi,2092,Hectare,2794,Tonnes,1.335999656
Jharkhand,LOHARDAGA,Wheat,01-07-2006,Rabi,5168,Hectare,9596,Tonnes,1.856933312
Jharkhand,PAKUR,Wheat,01-05-2004,Rabi,1328,Hectare,1815,Tonnes,1.365999985
Jharkhand,PAKUR,Wheat,01-06-2005,Rabi,1579,Hectare,1478,Tonnes,0.936001418
Jharkhand,PAKUR,Wheat,01-07-2006,Rabi,3357,Hectare,4603,Tonnes,1.371115718
Jharkhand,PALAMU,Wheat,01-05-2004,Rabi,8117,Hectare,6136,Tonnes,0.755999724
Jharkhand,PALAMU,Wheat,01-06-2005,Rabi,6563,Hectare,4358,Tonnes,0.663999561
Jharkhand,PALAMU,Wheat,01-07-2006,Rabi,23544,Hectare,31549,Tonnes,1.339997715
Jharkhand,RANCHI,Wheat,01-05-2004,Rabi,3030,Hectare,4464,Tonnes,1.472999195
Jharkhand,RANCHI,Wheat,01-06-2005,Rabi,2391,Hectare,2659,Tonnes,1.112001439
Jharkhand,RANCHI,Wheat,01-07-2006,Rabi,2614,Hectare,1018,Tonnes,0.389445939
Jharkhand,SAHEBGANJ,Wheat,01-05-2004,Rabi,2821,Hectare,3334,Tonnes,1.182001241
Jharkhand,SAHEBGANJ,Wheat,01-06-2005,Rabi,2836,Hectare,2462,Tonnes,0.867999365
Jharkhand,SAHEBGANJ,Wheat,01-07-2006,Rabi,5431,Hectare,5616,Tonnes,1.034061804
Jharkhand,SARAIKELA KHARSAWAN,Wheat,01-05-2004,Rabi,170,Hectare,219,Tonnes,1.289010536
Jharkhand,SARAIKELA KHARSAWAN,Wheat,01-06-2005,Rabi,199,Hectare,193,Tonnes,0.974022051
Jharkhand,SARAIKELA KHARSAWAN,Wheat,01-07-2006,Rabi,499,Hectare,596,Tonnes,1.194173396
Jharkhand,SIMDEGA,Wheat,01-05-2004,Rabi,478,Hectare,429,Tonnes,0.89900534
Jharkhand,SIMDEGA,Wheat,01-06-2005,Rabi,478,Hectare,395,Tonnes,0.826991938
Jharkhand,SIMDEGA,Wheat,01-07-2006,Rabi,1418,Hectare,2370,Tonnes,1.671002813
Jharkhand,WEST SINGHBHUM,Wheat,01-05-2004,Rabi,74,Hectare,80,Tonnes,1.085961825
Jharkhand,WEST SINGHBHUM,Wheat,01-06-2005,Rabi,83,Hectare,76,Tonnes,0.914051183
Jharkhand,WEST SINGHBHUM,Wheat,01-07-2006,Rabi,206,Hectare,236,Tonnes,1.143909651
Jharkhand,BOKARO,Gram,01-08-2007,Rabi,12,Hectare,10,Tonnes,0.811030008
Jharkhand,BOKARO,Gram,01-09-2008,Rabi,13,Hectare,11,Tonnes,0.837776085
Jharkhand,BOKARO,Gram,01-10-2009,Rabi,34,Hectare,28,Tonnes,0.823529412
Jharkhand,CHATRA,Gram,01-08-2007,Rabi,1395,Hectare,1713,Tonnes,1.227745764
Jharkhand,CHATRA,Gram,01-09-2008,Rabi,1248,Hectare,1323,Tonnes,1.059858365
Jharkhand,CHATRA,Gram,01-10-2009,Rabi,298,Hectare,301,Tonnes,1.010067114
Jharkhand,DEOGHAR,Gram,01-08-2007,Rabi,209,Hectare,183,Tonnes,0.877150937
Jharkhand,DEOGHAR,Gram,01-09-2008,Rabi,166,Hectare,101,Tonnes,0.608360439
Jharkhand,DEOGHAR,Gram,01-10-2009,Rabi,148,Hectare,121,Tonnes,0.817567568
Jharkhand,DHANBAD,Gram,01-10-2009,Rabi,2,Hectare,1,Tonnes,0.5
Jharkhand,DUMKA,Gram,01-08-2007,Rabi,94,Hectare,72,Tonnes,0.761985395
Jharkhand,DUMKA,Gram,01-09-2008,Rabi,798,Hectare,391,Tonnes,0.490282132
Jharkhand,DUMKA,Gram,01-10-2009,Rabi,2366,Hectare,1694,Tonnes,0.715976331
Jharkhand,EAST SINGHBUM,Gram,01-08-2007,Rabi,63,Hectare,91,Tonnes,1.438735178
Jharkhand,EAST SINGHBUM,Gram,01-09-2008,Rabi,54,Hectare,55,Tonnes,1.023636702
Jharkhand,EAST SINGHBUM,Gram,01-10-2009,Rabi,36,Hectare,34,Tonnes,0.944444444
Jharkhand,GARHWA,Gram,01-08-2007,Rabi,3171,Hectare,1782,Tonnes,0.561937708
Jharkhand,GARHWA,Gram,01-09-2008,Rabi,3173,Hectare,2053,Tonnes,0.647060492
Jharkhand,GARHWA,Gram,01-10-2009,Rabi,2861,Hectare,1247,Tonnes,0.435861587
Jharkhand,GIRIDIH,Gram,01-08-2007,Rabi,295,Hectare,454,Tonnes,1.537003182
Jharkhand,GIRIDIH,Gram,01-09-2008,Rabi,306,Hectare,551,Tonnes,1.7994187
Jharkhand,GIRIDIH,Gram,01-10-2009,Rabi,180,Hectare,163,Tonnes,0.905555556
Jharkhand,GODDA,Gram,01-08-2007,Rabi,1233,Hectare,1034,Tonnes,0.838870365
Jharkhand,GODDA,Gram,01-09-2008,Rabi,2086,Hectare,1270,Tonnes,0.608820709
Jharkhand,GODDA,Gram,01-10-2009,Rabi,1239,Hectare,750,Tonnes,0.605326877
Jharkhand,GUMLA,Gram,01-08-2007,Rabi,357,Hectare,164,Tonnes,0.459075132
Jharkhand,GUMLA,Gram,01-09-2008,Rabi,365,Hectare,238,Tonnes,0.652770159
Jharkhand,GUMLA,Gram,01-10-2009,Rabi,330,Hectare,237,Tonnes,0.718181818
Jharkhand,HAZARIBAGH,Gram,01-08-2007,Rabi,283,Hectare,288,Tonnes,1.017344307
Jharkhand,HAZARIBAGH,Gram,01-09-2008,Rabi,726,Hectare,661,Tonnes,0.910505944
Jharkhand,HAZARIBAGH,Gram,01-10-2009,Rabi,1250,Hectare,883,Tonnes,0.7064
Jharkhand,JAMTARA,Gram,01-08-2007,Rabi,16,Hectare,10,Tonnes,0.630119723
Jharkhand,JAMTARA,Gram,01-09-2008,Rabi,27,Hectare,24,Tonnes,0.904977376
Jharkhand,JAMTARA,Gram,01-10-2009,Rabi,25,Hectare,20,Tonnes,0.8
Jharkhand,KHUNTI,Gram,01-09-2008,Rabi,257,Hectare,70,Tonnes,0.272352346
Jharkhand,KHUNTI,Gram,01-10-2009,Rabi,170,Hectare,121,Tonnes,0.711764706
Jharkhand,KODERMA,Gram,01-08-2007,Rabi,257,Hectare,249,Tonnes,0.970419736
Jharkhand,KODERMA,Gram,01-09-2008,Rabi,244,Hectare,224,Tonnes,0.919766773
Jharkhand,KODERMA,Gram,01-10-2009,Rabi,746,Hectare,725,Tonnes,0.971849866
Jharkhand,LATEHAR,Gram,01-08-2007,Rabi,1287,Hectare,842,Tonnes,0.654204155
Jharkhand,LATEHAR,Gram,01-09-2008,Rabi,1291,Hectare,586,Tonnes,0.454084044
Jharkhand,LATEHAR,Gram,01-10-2009,Rabi,548,Hectare,1063,Tonnes,1.939781022
Jharkhand,LOHARDAGA,Gram,01-08-2007,Rabi,263,Hectare,117,Tonnes,0.4451716
Jharkhand,LOHARDAGA,Gram,01-09-2008,Rabi,281,Hectare,310,Tonnes,1.102967338
Jharkhand,LOHARDAGA,Gram,01-10-2009,Rabi,168,Hectare,173,Tonnes,1.029761905
Jharkhand,PAKUR,Gram,01-08-2007,Rabi,643,Hectare,484,Tonnes,0.752920679
Jharkhand,PAKUR,Gram,01-09-2008,Rabi,672,Hectare,596,Tonnes,0.887380144
Jharkhand,PAKUR,Gram,01-10-2009,Rabi,670,Hectare,549,Tonnes,0.819402985
Jharkhand,PALAMU,Gram,01-08-2007,Rabi,3671,Hectare,2790,Tonnes,0.760035741
Jharkhand,PALAMU,Gram,01-09-2008,Rabi,3624,Hectare,2856,Tonnes,0.788031632
Jharkhand,PALAMU,Gram,01-10-2009,Rabi,2262,Hectare,1574,Tonnes,0.695844385
Jharkhand,RAMGARH,Gram,01-09-2008,Rabi,51,Hectare,52,Tonnes,1.02685624
Jharkhand,RAMGARH,Gram,01-10-2009,Rabi,40,Hectare,30,Tonnes,0.75
Jharkhand,RANCHI,Gram,01-08-2007,Rabi,494,Hectare,630,Tonnes,1.274864925
Jharkhand,RANCHI,Gram,01-09-2008,Rabi,369,Hectare,181,Tonnes,0.490607974
Jharkhand,RANCHI,Gram,01-10-2009,Rabi,395,Hectare,341,Tonnes,0.863291139
Jharkhand,SAHEBGANJ,Gram,01-08-2007,Rabi,704,Hectare,610,Tonnes,0.866329603
Jharkhand,SAHEBGANJ,Gram,01-09-2008,Rabi,730,Hectare,447,Tonnes,0.612588908
Jharkhand,SAHEBGANJ,Gram,01-10-2009,Rabi,778,Hectare,567,Tonnes,0.728791774
Jharkhand,SARAIKELA KHARSAWAN,Gram,01-08-2007,Rabi,128,Hectare,126,Tonnes,0.984221215
Jharkhand,SARAIKELA KHARSAWAN,Gram,01-09-2008,Rabi,104,Hectare,77,Tonnes,0.741954134
Jharkhand,SARAIKELA KHARSAWAN,Gram,01-10-2009,Rabi,105,Hectare,83,Tonnes,0.79047619
Jharkhand,SIMDEGA,Gram,01-08-2007,Rabi,123,Hectare,60,Tonnes,0.48820179
Jharkhand,SIMDEGA,Gram,01-09-2008,Rabi,253,Hectare,159,Tonnes,0.628110927
Jharkhand,SIMDEGA,Gram,01-10-2009,Rabi,233,Hectare,191,Tonnes,0.819742489
Jharkhand,WEST SINGHBHUM,Gram,01-08-2007,Rabi,234,Hectare,262,Tonnes,1.121911532
Jharkhand,WEST SINGHBHUM,Gram,01-09-2008,Rabi,202,Hectare,162,Tonnes,0.80337218
Jharkhand,WEST SINGHBHUM,Gram,01-10-2009,Rabi,243,Hectare,184,Tonnes,0.757201646
Jharkhand,BOKARO,Maize,01-08-2007,Autumn,4050,Hectare,526,Tonnes,0.12988873
Jharkhand,BOKARO,Maize,01-09-2008,Autumn,6176,Hectare,4465,Tonnes,0.723011354
Jharkhand,BOKARO,Maize,01-10-2009,Autumn,3047,Hectare,500,Tonnes,0.164095832
Jharkhand,CHATRA,Maize,01-08-2007,Autumn,4235,Hectare,5400,Tonnes,1.275043387
Jharkhand,CHATRA,Maize,01-09-2008,Autumn,3681,Hectare,2547,Tonnes,0.691912743
Jharkhand,CHATRA,Maize,01-10-2009,Autumn,2594,Hectare,2262,Tonnes,0.872012336
Jharkhand,DEOGHAR,Maize,01-08-2007,Autumn,2283,Hectare,2653,Tonnes,1.161950395
Jharkhand,DEOGHAR,Maize,01-09-2008,Autumn,1751,Hectare,1942,Tonnes,1.10899819
Jharkhand,DEOGHAR,Maize,01-10-2009,Autumn,1985,Hectare,1741,Tonnes,0.877078086
Jharkhand,DHANBAD,Maize,01-08-2007,Autumn,586,Hectare,3300,Tonnes,5.634091375
Jharkhand,DHANBAD,Maize,01-09-2008,Autumn,317,Hectare,281,Tonnes,0.887415127
Jharkhand,DHANBAD,Maize,01-10-2009,Autumn,302,Hectare,213,Tonnes,0.705298013
Jharkhand,DUMKA,Maize,01-08-2007,Autumn,8926,Hectare,13130,Tonnes,1.470993531
Jharkhand,DUMKA,Maize,01-09-2008,Autumn,10202,Hectare,14894,Tonnes,1.459952753
Jharkhand,DUMKA,Maize,01-10-2009,Autumn,10579,Hectare,13806,Tonnes,1.305038283
Jharkhand,EAST SINGHBUM,Maize,01-08-2007,Autumn,1465,Hectare,1508,Tonnes,1.029660785
