State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Andhra Pradesh,NALGONDA,Cotton(lint),01-11-2010,Kharif,165112,Hectare,304000,Bales,1.841174476
Andhra Pradesh,NALGONDA,Cotton(lint),01-12-2011,Kharif,205359,Hectare,206567,Bales,1.005882382
Andhra Pradesh,NALGONDA,Cotton(lint),,Kharif,298000,Hectare,603000,Bales,2.023489933
Andhra Pradesh,NIZAMABAD,Cotton(lint),01-11-2010,Kharif,20431,Hectare,65379,Bales,3.199990211
Andhra Pradesh,NIZAMABAD,Cotton(lint),01-12-2011,Kharif,23150,Hectare,31593,Bales,1.364708423
Andhra Pradesh,NIZAMABAD,Cotton(lint),,Kharif,20000,Hectare,46000,Bales,2.3
Andhra Pradesh,PRAKASAM,Cotton(lint),01-11-2010,Kharif,51421,Hectare,115063,Bales,2.237665545
Andhra Pradesh,PRAKASAM,Cotton(lint),01-12-2011,Kharif,57941,Hectare,140142,Bales,2.418701783
Andhra Pradesh,PRAKASAM,Cotton(lint),,Kharif,67000,Hectare,208000,Bales,3.104477612
Andhra Pradesh,RANGAREDDI,Cotton(lint),01-11-2010,Kharif,34067,Hectare,57112,Bales,1.676461091
Andhra Pradesh,RANGAREDDI,Cotton(lint),01-12-2011,Kharif,40034,Hectare,39328,Bales,0.98236499
Andhra Pradesh,RANGAREDDI,Cotton(lint),,Kharif,60000,Hectare,145000,Bales,2.416666667
Andhra Pradesh,SPSR NELLORE,Cotton(lint),01-11-2010,Kharif,8255,Hectare,14718,Bales,1.782919443
Andhra Pradesh,SPSR NELLORE,Cotton(lint),01-12-2011,Kharif,16925,Hectare,34716,Bales,2.051166913
Andhra Pradesh,SPSR NELLORE,Cotton(lint),,Kharif,7000,Hectare,19000,Bales,2.714285714
Andhra Pradesh,SRIKAKULAM,Cotton(lint),01-11-2010,Kharif,2968,Hectare,6739,Bales,2.270552561
Andhra Pradesh,SRIKAKULAM,Cotton(lint),01-12-2011,Kharif,5567,Hectare,11953,Bales,2.147116939
Andhra Pradesh,SRIKAKULAM,Cotton(lint),,Kharif,10000,Hectare,34000,Bales,3.4
Andhra Pradesh,VISAKHAPATANAM,Cotton(lint),01-11-2010,Kharif,1105,Hectare,2509,Bales,2.270588235
Andhra Pradesh,VISAKHAPATANAM,Cotton(lint),01-12-2011,Kharif,1390,Hectare,2984,Bales,2.14676259
Andhra Pradesh,VISAKHAPATANAM,Cotton(lint),,Kharif,3000,Hectare,10000,Bales,3.333333333
Andhra Pradesh,VIZIANAGARAM,Cotton(lint),01-11-2010,Kharif,11463,Hectare,10721,Bales,0.935269999
Andhra Pradesh,VIZIANAGARAM,Cotton(lint),01-12-2011,Kharif,11728,Hectare,15798,Bales,1.347032742
Andhra Pradesh,VIZIANAGARAM,Cotton(lint),,Kharif,15000,Hectare,29000,Bales,1.933333333
Andhra Pradesh,WARANGAL,Cotton(lint),01-11-2010,Kharif,227973,Hectare,598094,Bales,2.623529979
Andhra Pradesh,WARANGAL,Cotton(lint),01-12-2011,Kharif,265814,Hectare,600427,Bales,2.258823839
Andhra Pradesh,WARANGAL,Cotton(lint),,Kharif,276000,Hectare,589000,Bales,2.134057971
Andhra Pradesh,WEST GODAVARI,Cotton(lint),01-11-2010,Kharif,3956,Hectare,8982,Bales,2.270475228
Andhra Pradesh,WEST GODAVARI,Cotton(lint),01-12-2011,Kharif,5131,Hectare,11017,Bales,2.147144806
Andhra Pradesh,WEST GODAVARI,Cotton(lint),,Kharif,6000,Hectare,22000,Bales,3.666666667
Andhra Pradesh,ADILABAD,Cowpea(Lobia),01-12-2011,Kharif,143,Hectare,34,Tonnes,0.237762238
Andhra Pradesh,ADILABAD,Cowpea(Lobia),01-12-2011,Rabi,22,Hectare,18,Tonnes,0.818181818
Andhra Pradesh,ANANTAPUR,Cowpea(Lobia),01-12-2011,Kharif,846,Hectare,150,Tonnes,0.177304965
Andhra Pradesh,ANANTAPUR,Cowpea(Lobia),01-12-2011,Rabi,15,Hectare,12,Tonnes,0.8
Andhra Pradesh,ANANTAPUR,Cowpea(Lobia),,Kharif,1000,Hectare,,Tonnes,0
Andhra Pradesh,CHITTOOR,Cowpea(Lobia),01-12-2011,Kharif,1078,Hectare,347,Tonnes,0.321892393
Andhra Pradesh,CHITTOOR,Cowpea(Lobia),01-12-2011,Rabi,9,Hectare,7,Tonnes,0.777777778
Andhra Pradesh,CHITTOOR,Cowpea(Lobia),,Kharif,1000,Hectare,1000,Tonnes,1
Andhra Pradesh,EAST GODAVARI,Cowpea(Lobia),01-12-2011,Rabi,98,Hectare,78,Tonnes,0.795918367
Andhra Pradesh,KADAPA,Cowpea(Lobia),01-12-2011,Kharif,465,Hectare,110,Tonnes,0.23655914
Andhra Pradesh,KADAPA,Cowpea(Lobia),01-12-2011,Rabi,409,Hectare,326,Tonnes,0.797066015
Andhra Pradesh,KADAPA,Cowpea(Lobia),,Kharif,1000,Hectare,1000,Tonnes,1
Andhra Pradesh,KADAPA,Cowpea(Lobia),,Rabi,2000,Hectare,,Tonnes,0
Andhra Pradesh,KARIMNAGAR,Cowpea(Lobia),01-12-2011,Kharif,532,Hectare,126,Tonnes,0.236842105
Andhra Pradesh,KARIMNAGAR,Cowpea(Lobia),01-12-2011,Rabi,4459,Hectare,3558,Tonnes,0.797936757
Andhra Pradesh,KARIMNAGAR,Cowpea(Lobia),,Kharif,1000,Hectare,,Tonnes,0
Andhra Pradesh,KARIMNAGAR,Cowpea(Lobia),,Rabi,1000,Hectare,3000,Tonnes,3
Andhra Pradesh,KHAMMAM,Cowpea(Lobia),01-12-2011,Rabi,2403,Hectare,1915,Tonnes,0.796920516
Andhra Pradesh,KHAMMAM,Cowpea(Lobia),,Rabi,2000,Hectare,2000,Tonnes,1
Andhra Pradesh,KURNOOL,Cowpea(Lobia),01-12-2011,Kharif,4,Hectare,1,Tonnes,0.25
Andhra Pradesh,KURNOOL,Cowpea(Lobia),01-12-2011,Rabi,12,Hectare,10,Tonnes,0.833333333
Andhra Pradesh,MAHBUBNAGAR,Cowpea(Lobia),01-12-2011,Kharif,200,Hectare,18,Tonnes,0.09
Andhra Pradesh,MAHBUBNAGAR,Cowpea(Lobia),01-12-2011,Rabi,41,Hectare,33,Tonnes,0.804878049
Andhra Pradesh,MEDAK,Cowpea(Lobia),01-12-2011,Kharif,704,Hectare,167,Tonnes,0.237215909
Andhra Pradesh,MEDAK,Cowpea(Lobia),01-12-2011,Rabi,664,Hectare,529,Tonnes,0.796686747
Andhra Pradesh,MEDAK,Cowpea(Lobia),,Kharif,1000,Hectare,,Tonnes,0
Andhra Pradesh,MEDAK,Cowpea(Lobia),,Rabi,1000,Hectare,1000,Tonnes,1
Andhra Pradesh,NALGONDA,Cowpea(Lobia),01-12-2011,Rabi,1246,Hectare,993,Tonnes,0.796950241
Andhra Pradesh,NALGONDA,Cowpea(Lobia),,Rabi,3000,Hectare,2000,Tonnes,0.666666667
Andhra Pradesh,NIZAMABAD,Cowpea(Lobia),01-12-2011,Kharif,2,Hectare,,Tonnes,0
Andhra Pradesh,PRAKASAM,Cowpea(Lobia),01-12-2011,Kharif,3,Hectare,1,Tonnes,0.333333333
Andhra Pradesh,PRAKASAM,Cowpea(Lobia),01-12-2011,Rabi,3599,Hectare,2865,Tonnes,0.79605446
Andhra Pradesh,PRAKASAM,Cowpea(Lobia),,Rabi,6000,Hectare,7000,Tonnes,1.166666667
Andhra Pradesh,RANGAREDDI,Cowpea(Lobia),01-12-2011,Kharif,117,Hectare,28,Tonnes,0.239316239
Andhra Pradesh,RANGAREDDI,Cowpea(Lobia),01-12-2011,Rabi,210,Hectare,167,Tonnes,0.795238095
Andhra Pradesh,SPSR NELLORE,Cowpea(Lobia),01-12-2011,Rabi,98,Hectare,78,Tonnes,0.795918367
Andhra Pradesh,VISAKHAPATANAM,Cowpea(Lobia),01-12-2011,Kharif,487,Hectare,104,Tonnes,0.213552361
Andhra Pradesh,VISAKHAPATANAM,Cowpea(Lobia),01-12-2011,Rabi,450,Hectare,359,Tonnes,0.797777778
Andhra Pradesh,VISAKHAPATANAM,Cowpea(Lobia),,Rabi,1000,Hectare,1000,Tonnes,1
Andhra Pradesh,WARANGAL,Cowpea(Lobia),01-12-2011,Kharif,134,Hectare,32,Tonnes,0.23880597
Andhra Pradesh,WARANGAL,Cowpea(Lobia),01-12-2011,Rabi,1453,Hectare,1158,Tonnes,0.796971783
Andhra Pradesh,WARANGAL,Cowpea(Lobia),,Rabi,2000,Hectare,1000,Tonnes,0.5
Andhra Pradesh,WEST GODAVARI,Cowpea(Lobia),01-12-2011,Kharif,3,Hectare,1,Tonnes,0.333333333
Andhra Pradesh,WEST GODAVARI,Cowpea(Lobia),01-12-2011,Rabi,379,Hectare,302,Tonnes,0.796833773
Andhra Pradesh,ADILABAD,Dry chillies,01-11-2010,Kharif,3345,Hectare,3920,Tonnes,1.171898356
Andhra Pradesh,ADILABAD,Dry chillies,01-11-2010,Rabi,480,Hectare,1435,Tonnes,2.989583333
Andhra Pradesh,ADILABAD,Dry chillies,01-12-2011,Kharif,3533,Hectare,3498,Tonnes,0.990093405
Andhra Pradesh,ADILABAD,Dry chillies,01-12-2011,Rabi,265,Hectare,863,Tonnes,3.256603774
Andhra Pradesh,ADILABAD,Dry chillies,,Kharif,3000,Hectare,3000,Tonnes,1
Andhra Pradesh,ANANTAPUR,Dry chillies,01-11-2010,Kharif,1968,Hectare,7307,Tonnes,3.712906504
Andhra Pradesh,ANANTAPUR,Dry chillies,01-12-2011,Kharif,4101,Hectare,10425,Tonnes,2.542062911
Andhra Pradesh,ANANTAPUR,Dry chillies,01-12-2011,Rabi,64,Hectare,83,Tonnes,1.296875
Andhra Pradesh,ANANTAPUR,Dry chillies,,Kharif,3000,Hectare,6000,Tonnes,2
Andhra Pradesh,CHITTOOR,Dry chillies,01-11-2010,Rabi,2034,Hectare,4153,Tonnes,2.041789577
Andhra Pradesh,CHITTOOR,Dry chillies,01-12-2011,Rabi,1897,Hectare,2474,Tonnes,1.30416447
Andhra Pradesh,CHITTOOR,Dry chillies,,Rabi,2000,Hectare,4000,Tonnes,2
Andhra Pradesh,EAST GODAVARI,Dry chillies,01-11-2010,Kharif,285,Hectare,945,Tonnes,3.315789474
Andhra Pradesh,EAST GODAVARI,Dry chillies,01-11-2010,Rabi,446,Hectare,1841,Tonnes,4.127802691
Andhra Pradesh,EAST GODAVARI,Dry chillies,01-12-2011,Kharif,150,Hectare,570,Tonnes,3.8
Andhra Pradesh,EAST GODAVARI,Dry chillies,01-12-2011,Rabi,180,Hectare,784,Tonnes,4.355555556
Andhra Pradesh,GUNTUR,Dry chillies,01-11-2010,Kharif,61394,Hectare,205424,Tonnes,3.345994723
Andhra Pradesh,GUNTUR,Dry chillies,01-11-2010,Rabi,3314,Hectare,13677,Tonnes,4.127036814
Andhra Pradesh,GUNTUR,Dry chillies,01-12-2011,Kharif,74418,Hectare,319402,Tonnes,4.291999247
Andhra Pradesh,GUNTUR,Dry chillies,01-12-2011,Rabi,1706,Hectare,7431,Tonnes,4.355803048
Andhra Pradesh,GUNTUR,Dry chillies,,Kharif,58000,Hectare,255000,Tonnes,4.396551724
Andhra Pradesh,GUNTUR,Dry chillies,,Rabi,4000,Hectare,13000,Tonnes,3.25
Andhra Pradesh,KADAPA,Dry chillies,01-11-2010,Kharif,753,Hectare,2091,Tonnes,2.77689243
Andhra Pradesh,KADAPA,Dry chillies,01-11-2010,Rabi,8,Hectare,16,Tonnes,2
Andhra Pradesh,KADAPA,Dry chillies,01-12-2011,Kharif,624,Hectare,2497,Tonnes,4.001602564
Andhra Pradesh,KADAPA,Dry chillies,01-12-2011,Rabi,18,Hectare,23,Tonnes,1.277777778
Andhra Pradesh,KADAPA,Dry chillies,,Kharif,1000,Hectare,3000,Tonnes,3
Andhra Pradesh,KARIMNAGAR,Dry chillies,01-11-2010,Kharif,3772,Hectare,5798,Tonnes,1.537115589
Andhra Pradesh,KARIMNAGAR,Dry chillies,01-12-2011,Kharif,5001,Hectare,8527,Tonnes,1.705058988
Andhra Pradesh,KARIMNAGAR,Dry chillies,01-12-2011,Rabi,128,Hectare,417,Tonnes,3.2578125
Andhra Pradesh,KARIMNAGAR,Dry chillies,,Kharif,5000,Hectare,12000,Tonnes,2.4
Andhra Pradesh,KHAMMAM,Dry chillies,01-11-2010,Kharif,19195,Hectare,79103,Tonnes,4.121021099
Andhra Pradesh,KHAMMAM,Dry chillies,01-11-2010,Rabi,9707,Hectare,24005,Tonnes,2.472957659
Andhra Pradesh,KHAMMAM,Dry chillies,01-12-2011,Kharif,22515,Hectare,72904,Tonnes,3.238019098
Andhra Pradesh,KHAMMAM,Dry chillies,01-12-2011,Rabi,10263,Hectare,40282,Tonnes,3.924973205
Andhra Pradesh,KHAMMAM,Dry chillies,,Kharif,20000,Hectare,88000,Tonnes,4.4
Andhra Pradesh,KHAMMAM,Dry chillies,,Rabi,10000,Hectare,49000,Tonnes,4.9
Andhra Pradesh,KRISHNA,Dry chillies,01-11-2010,Kharif,9375,Hectare,30853,Tonnes,3.290986667
Andhra Pradesh,KRISHNA,Dry chillies,01-11-2010,Rabi,1533,Hectare,6327,Tonnes,4.127201566
Andhra Pradesh,KRISHNA,Dry chillies,01-12-2011,Kharif,12656,Hectare,37462,Tonnes,2.960018963
Andhra Pradesh,KRISHNA,Dry chillies,01-12-2011,Rabi,1568,Hectare,6830,Tonnes,4.355867347
Andhra Pradesh,KRISHNA,Dry chillies,,Kharif,10000,Hectare,33000,Tonnes,3.3
Andhra Pradesh,KRISHNA,Dry chillies,,Rabi,1000,Hectare,5000,Tonnes,5
Andhra Pradesh,KURNOOL,Dry chillies,01-11-2010,Kharif,10908,Hectare,31546,Tonnes,2.892005867
Andhra Pradesh,KURNOOL,Dry chillies,01-11-2010,Rabi,636,Hectare,1299,Tonnes,2.04245283
Andhra Pradesh,KURNOOL,Dry chillies,01-12-2011,Kharif,19629,Hectare,41535,Tonnes,2.116001834
Andhra Pradesh,KURNOOL,Dry chillies,01-12-2011,Rabi,911,Hectare,1188,Tonnes,1.304061471
Andhra Pradesh,KURNOOL,Dry chillies,,Kharif,12000,Hectare,24000,Tonnes,2
Andhra Pradesh,KURNOOL,Dry chillies,,Rabi,1000,Hectare,1000,Tonnes,1
Andhra Pradesh,MAHBUBNAGAR,Dry chillies,01-11-2010,Kharif,6993,Hectare,29329,Tonnes,4.194051194
Andhra Pradesh,MAHBUBNAGAR,Dry chillies,01-11-2010,Rabi,261,Hectare,780,Tonnes,2.988505747
Andhra Pradesh,MAHBUBNAGAR,Dry chillies,01-12-2011,Kharif,9986,Hectare,17745,Tonnes,1.776987783
Andhra Pradesh,MAHBUBNAGAR,Dry chillies,01-12-2011,Rabi,115,Hectare,374,Tonnes,3.252173913
Andhra Pradesh,MAHBUBNAGAR,Dry chillies,,Kharif,8000,Hectare,24000,Tonnes,3
Andhra Pradesh,MEDAK,Dry chillies,01-11-2010,Kharif,1490,Hectare,1490,Tonnes,1
Andhra Pradesh,MEDAK,Dry chillies,01-11-2010,Rabi,1181,Hectare,3531,Tonnes,2.989839119
Andhra Pradesh,MEDAK,Dry chillies,01-12-2011,Kharif,1492,Hectare,1771,Tonnes,1.186997319
Andhra Pradesh,MEDAK,Dry chillies,01-12-2011,Rabi,335,Hectare,1090,Tonnes,3.253731343
Andhra Pradesh,MEDAK,Dry chillies,,Kharif,1000,Hectare,1000,Tonnes,1
Andhra Pradesh,NALGONDA,Dry chillies,01-11-2010,Kharif,5334,Hectare,11020,Tonnes,2.065991751
Andhra Pradesh,NALGONDA,Dry chillies,01-11-2010,Rabi,1102,Hectare,3295,Tonnes,2.990018149
Andhra Pradesh,NALGONDA,Dry chillies,01-12-2011,Kharif,7754,Hectare,20447,Tonnes,2.636961568
Andhra Pradesh,NALGONDA,Dry chillies,01-12-2011,Rabi,1664,Hectare,5416,Tonnes,3.254807692
Andhra Pradesh,NALGONDA,Dry chillies,,Kharif,5000,Hectare,11000,Tonnes,2.2
Andhra Pradesh,NALGONDA,Dry chillies,,Rabi,1000,Hectare,4000,Tonnes,4
Andhra Pradesh,NIZAMABAD,Dry chillies,01-11-2010,Kharif,1069,Hectare,3373,Tonnes,3.155285313
Andhra Pradesh,NIZAMABAD,Dry chillies,01-11-2010,Rabi,1252,Hectare,3743,Tonnes,2.989616613
Andhra Pradesh,NIZAMABAD,Dry chillies,01-12-2011,Kharif,1098,Hectare,2636,Tonnes,2.400728597
Andhra Pradesh,NIZAMABAD,Dry chillies,01-12-2011,Rabi,1085,Hectare,3532,Tonnes,3.255299539
Andhra Pradesh,NIZAMABAD,Dry chillies,,Kharif,1000,Hectare,2000,Tonnes,2
Andhra Pradesh,NIZAMABAD,Dry chillies,,Rabi,1000,Hectare,4000,Tonnes,4
Andhra Pradesh,PRAKASAM,Dry chillies,01-11-2010,Kharif,12605,Hectare,40210,Tonnes,3.190003967
Andhra Pradesh,PRAKASAM,Dry chillies,01-11-2010,Rabi,4207,Hectare,24194,Tonnes,5.750891372
Andhra Pradesh,PRAKASAM,Dry chillies,01-12-2011,Kharif,21257,Hectare,55056,Tonnes,2.590017406
Andhra Pradesh,PRAKASAM,Dry chillies,01-12-2011,Rabi,10727,Hectare,51533,Tonnes,4.804045866
Andhra Pradesh,PRAKASAM,Dry chillies,,Kharif,17000,Hectare,66000,Tonnes,3.882352941
Andhra Pradesh,PRAKASAM,Dry chillies,,Rabi,5000,Hectare,21000,Tonnes,4.2
Andhra Pradesh,RANGAREDDI,Dry chillies,01-11-2010,Kharif,802,Hectare,2530,Tonnes,3.154613466
Andhra Pradesh,RANGAREDDI,Dry chillies,01-11-2010,Rabi,405,Hectare,1211,Tonnes,2.990123457
Andhra Pradesh,RANGAREDDI,Dry chillies,01-12-2011,Kharif,1147,Hectare,2754,Tonnes,2.401046207
Andhra Pradesh,RANGAREDDI,Dry chillies,01-12-2011,Rabi,182,Hectare,592,Tonnes,3.252747253
Andhra Pradesh,RANGAREDDI,Dry chillies,,Kharif,1000,Hectare,2000,Tonnes,2
Andhra Pradesh,SPSR NELLORE,Dry chillies,01-11-2010,Kharif,7,Hectare,23,Tonnes,3.285714286
Andhra Pradesh,SPSR NELLORE,Dry chillies,01-11-2010,Rabi,1037,Hectare,3863,Tonnes,3.725168756
Andhra Pradesh,SPSR NELLORE,Dry chillies,01-12-2011,Kharif,24,Hectare,91,Tonnes,3.791666667
Andhra Pradesh,SPSR NELLORE,Dry chillies,01-12-2011,Rabi,2097,Hectare,9650,Tonnes,4.601812113
Andhra Pradesh,SPSR NELLORE,Dry chillies,,Rabi,1000,Hectare,8000,Tonnes,8
Andhra Pradesh,SRIKAKULAM,Dry chillies,01-11-2010,Kharif,64,Hectare,212,Tonnes,3.3125
Andhra Pradesh,SRIKAKULAM,Dry chillies,01-11-2010,Rabi,2811,Hectare,12545,Tonnes,4.462824618
Andhra Pradesh,SRIKAKULAM,Dry chillies,01-12-2011,Kharif,55,Hectare,209,Tonnes,3.8
Andhra Pradesh,SRIKAKULAM,Dry chillies,01-12-2011,Rabi,2289,Hectare,13471,Tonnes,5.885102665
Andhra Pradesh,SRIKAKULAM,Dry chillies,,Rabi,2000,Hectare,11000,Tonnes,5.5
Andhra Pradesh,VISAKHAPATANAM,Dry chillies,01-11-2010,Kharif,587,Hectare,1947,Tonnes,3.316865417
Andhra Pradesh,VISAKHAPATANAM,Dry chillies,01-11-2010,Rabi,1003,Hectare,3443,Tonnes,3.432701894
Andhra Pradesh,VISAKHAPATANAM,Dry chillies,01-12-2011,Kharif,445,Hectare,1692,Tonnes,3.802247191
Andhra Pradesh,VISAKHAPATANAM,Dry chillies,01-12-2011,Rabi,770,Hectare,1339,Tonnes,1.738961039
Andhra Pradesh,VISAKHAPATANAM,Dry chillies,,Kharif,1000,Hectare,2000,Tonnes,2
Andhra Pradesh,VISAKHAPATANAM,Dry chillies,,Rabi,1000,Hectare,2000,Tonnes,2
Andhra Pradesh,VIZIANAGARAM,Dry chillies,01-11-2010,Kharif,210,Hectare,697,Tonnes,3.319047619
Andhra Pradesh,VIZIANAGARAM,Dry chillies,01-11-2010,Rabi,1373,Hectare,1157,Tonnes,0.842680262
Andhra Pradesh,VIZIANAGARAM,Dry chillies,01-12-2011,Kharif,148,Hectare,563,Tonnes,3.804054054
Andhra Pradesh,VIZIANAGARAM,Dry chillies,01-12-2011,Rabi,1077,Hectare,1670,Tonnes,1.550603528
Andhra Pradesh,VIZIANAGARAM,Dry chillies,,Rabi,1000,Hectare,1000,Tonnes,1
Andhra Pradesh,WARANGAL,Dry chillies,01-11-2010,Kharif,11855,Hectare,33360,Tonnes,2.814002531
Andhra Pradesh,WARANGAL,Dry chillies,01-11-2010,Rabi,9042,Hectare,32045,Tonnes,3.54401681
Andhra Pradesh,WARANGAL,Dry chillies,01-12-2011,Kharif,14980,Hectare,31773,Tonnes,2.121028037
Andhra Pradesh,WARANGAL,Dry chillies,01-12-2011,Rabi,8091,Hectare,19467,Tonnes,2.406006674
Andhra Pradesh,WARANGAL,Dry chillies,,Kharif,14000,Hectare,49000,Tonnes,3.5
Andhra Pradesh,WARANGAL,Dry chillies,,Rabi,12000,Hectare,48000,Tonnes,4
Andhra Pradesh,WEST GODAVARI,Dry chillies,01-11-2010,Rabi,1628,Hectare,4560,Tonnes,2.800982801
Andhra Pradesh,WEST GODAVARI,Dry chillies,01-12-2011,Rabi,1819,Hectare,4138,Tonnes,2.274876306
Andhra Pradesh,WEST GODAVARI,Dry chillies,,Rabi,2000,Hectare,4000,Tonnes,2
Andhra Pradesh,ADILABAD,Garlic,01-11-2010,Whole Year,25,Hectare,53,Tonnes,2.12
Andhra Pradesh,ADILABAD,Garlic,01-12-2011,Whole Year,90,Hectare,195,Tonnes,2.166666667
Andhra Pradesh,KADAPA,Garlic,01-11-2010,Whole Year,10,Hectare,21,Tonnes,2.1
Andhra Pradesh,KARIMNAGAR,Garlic,01-11-2010,Whole Year,12,Hectare,25,Tonnes,2.083333333
Andhra Pradesh,KARIMNAGAR,Garlic,01-12-2011,Whole Year,12,Hectare,26,Tonnes,2.166666667
Andhra Pradesh,MEDAK,Garlic,01-11-2010,Whole Year,313,Hectare,765,Tonnes,2.444089457
Andhra Pradesh,MEDAK,Garlic,01-12-2011,Whole Year,161,Hectare,361,Tonnes,2.242236025
Andhra Pradesh,NIZAMABAD,Garlic,01-11-2010,Whole Year,104,Hectare,114,Tonnes,1.096153846
Andhra Pradesh,NIZAMABAD,Garlic,01-12-2011,Whole Year,165,Hectare,346,Tonnes,2.096969697
Andhra Pradesh,SRIKAKULAM,Garlic,01-12-2011,Whole Year,1,Hectare,2,Tonnes,2
Andhra Pradesh,KADAPA,Ginger,,Rabi,1,Hectare,8,Tonnes,8
Andhra Pradesh,KARIMNAGAR,Ginger,01-11-2010,Whole Year,24,Hectare,224,Tonnes,9.333333333
Andhra Pradesh,KARIMNAGAR,Ginger,01-12-2011,Whole Year,2,Hectare,18,Tonnes,9
Andhra Pradesh,KRISHNA,Ginger,01-11-2010,Whole Year,43,Hectare,401,Tonnes,9.325581395
Andhra Pradesh,KRISHNA,Ginger,01-12-2011,Whole Year,55,Hectare,508,Tonnes,9.236363636
Andhra Pradesh,KRISHNA,Ginger,,Kharif,53,Hectare,414,Tonnes,7.811320755
Andhra Pradesh,MEDAK,Ginger,01-11-2010,Whole Year,1561,Hectare,18549,Tonnes,11.88276746
Andhra Pradesh,MEDAK,Ginger,01-12-2011,Whole Year,1417,Hectare,17056,Tonnes,12.03669725
Andhra Pradesh,NIZAMABAD,Ginger,01-11-2010,Whole Year,2,Hectare,19,Tonnes,9.5
Andhra Pradesh,NIZAMABAD,Ginger,01-12-2011,Whole Year,4,Hectare,36,Tonnes,9
Andhra Pradesh,PRAKASAM,Ginger,,Kharif,8,Hectare,62,Tonnes,7.75
Andhra Pradesh,RANGAREDDI,Ginger,01-11-2010,Whole Year,135,Hectare,1259,Tonnes,9.325925926
Andhra Pradesh,RANGAREDDI,Ginger,01-12-2011,Whole Year,212,Hectare,1958,Tonnes,9.235849057
Andhra Pradesh,SRIKAKULAM,Ginger,01-11-2010,Whole Year,76,Hectare,709,Tonnes,9.328947368
Andhra Pradesh,SRIKAKULAM,Ginger,01-12-2011,Whole Year,76,Hectare,702,Tonnes,9.236842105
Andhra Pradesh,SRIKAKULAM,Ginger,,Kharif,60,Hectare,469,Tonnes,7.816666667
Andhra Pradesh,VISAKHAPATANAM,Ginger,01-11-2010,Whole Year,601,Hectare,1613,Tonnes,2.683860233
Andhra Pradesh,VISAKHAPATANAM,Ginger,01-12-2011,Whole Year,586,Hectare,1448,Tonnes,2.470989761
Andhra Pradesh,VISAKHAPATANAM,Ginger,,Kharif,581,Hectare,1642,Tonnes,2.82616179
Andhra Pradesh,VIZIANAGARAM,Ginger,01-11-2010,Whole Year,28,Hectare,261,Tonnes,9.321428571
Andhra Pradesh,VIZIANAGARAM,Ginger,01-12-2011,Whole Year,5,Hectare,46,Tonnes,9.2
Andhra Pradesh,WEST GODAVARI,Ginger,01-11-2010,Whole Year,2,Hectare,19,Tonnes,9.5
Andhra Pradesh,WEST GODAVARI,Ginger,01-12-2011,Whole Year,12,Hectare,111,Tonnes,9.25
Andhra Pradesh,ADILABAD,Gram,01-11-2010,Rabi,11647,Hectare,15549,Tonnes,1.335021894
Andhra Pradesh,ADILABAD,Gram,01-12-2011,Rabi,6232,Hectare,6861,Tonnes,1.10093068
Andhra Pradesh,ADILABAD,Gram,,Rabi,17000,Hectare,25000,Tonnes,1.470588235
Andhra Pradesh,ANANTAPUR,Gram,01-11-2010,Rabi,94240,Hectare,73601,Tonnes,0.780995331
Andhra Pradesh,ANANTAPUR,Gram,01-12-2011,Rabi,68483,Hectare,38008,Tonnes,0.554999051
Andhra Pradesh,ANANTAPUR,Gram,,Rabi,90000,Hectare,77000,Tonnes,0.855555556
Andhra Pradesh,CHITTOOR,Gram,01-12-2011,Rabi,2,Hectare,1,Tonnes,0.5
Andhra Pradesh,EAST GODAVARI,Gram,01-11-2010,Rabi,316,Hectare,526,Tonnes,1.664556962
Andhra Pradesh,EAST GODAVARI,Gram,01-12-2011,Rabi,92,Hectare,139,Tonnes,1.510869565
Andhra Pradesh,GUNTUR,Gram,01-11-2010,Rabi,9334,Hectare,16521,Tonnes,1.769980716
Andhra Pradesh,GUNTUR,Gram,01-12-2011,Rabi,11693,Hectare,23854,Tonnes,2.040023946
Andhra Pradesh,GUNTUR,Gram,,Rabi,23000,Hectare,43000,Tonnes,1.869565217
Andhra Pradesh,KADAPA,Gram,01-11-2010,Rabi,69518,Hectare,76817,Tonnes,1.10499439
Andhra Pradesh,KADAPA,Gram,01-12-2011,Rabi,90366,Hectare,74913,Tonnes,0.828995419
Andhra Pradesh,KADAPA,Gram,,Rabi,112000,Hectare,19000,Tonnes,0.169642857
Andhra Pradesh,KARIMNAGAR,Gram,01-11-2010,Rabi,1618,Hectare,1204,Tonnes,0.744128554
Andhra Pradesh,KARIMNAGAR,Gram,01-12-2011,Rabi,1163,Hectare,1016,Tonnes,0.873602752
Andhra Pradesh,KARIMNAGAR,Gram,,Rabi,2000,Hectare,1000,Tonnes,0.5
Andhra Pradesh,KHAMMAM,Gram,01-11-2010,Rabi,297,Hectare,405,Tonnes,1.363636364
Andhra Pradesh,KHAMMAM,Gram,01-12-2011,Rabi,253,Hectare,215,Tonnes,0.849802372
Andhra Pradesh,KRISHNA,Gram,01-11-2010,Rabi,814,Hectare,1354,Tonnes,1.663390663
Andhra Pradesh,KRISHNA,Gram,01-12-2011,Rabi,1283,Hectare,1944,Tonnes,1.515198753
Andhra Pradesh,KRISHNA,Gram,,Rabi,2000,Hectare,4000,Tonnes,2
